pCO2,u,sigma,Cl,pH,T,P,t_s,Qw,Qo,Fe,SO4,yN2,yCH4,v,yCO2,Na,Ba,Mg,Ca,Sr,HCO3,TSS,TDS,Alk,FP,D,Di,De,TH,e,Qg
9.384,0.5821411423567525,624.0,22.749,6.85,158.94,46.0,13.40177960301164,396.8937,63.00630000000001,0.109,9.102,78.4,0.0,0.9659308356879382,20.4,72.2,0.21,2.8,30.6,22.749,2.79,24.0,436.7,279.0,2.0,3.0,2.067,3.5,76.4,5.49,1.890189e-09
19.778,1.959963785225474,415.0,7.632,6.79,182.67,44.0,15.0,1524.3998,24.00019999999995,0.47,9.342,7.9,40.1,0.1329824055169112,44.95,45.1,0.4,6.8,11.6,7.632,1.99,8.0,291.7,199.0,2.0,3.0,3.068,3.5,27.6,5.49,7.200059999999984e-10
8.96,1.617151598864999,446.0,9.957,6.64,233.8,56.0,2.234086242299794,2167.0,33.0,0.094,9.892,13.3,70.1,4.934286706808697,16.0,47.0,0.61,4.9,15.7,9.957,2.06,25.0,311.7,206.0,2.0,4.0,2.067,4.5,39.1,6.02,9.9e-10
12.036,3.923978128519097,624.0,22.749,6.85,238.4,59.0,14.55441478439425,3038.0,62.0,0.109,9.102,78.4,0.0,1.6219050496791758,20.4,72.2,0.21,2.8,30.6,22.749,2.79,24.0,436.7,279.0,3.0,3.0,2.067,3.5,76.4,5.49,1.8599999999999998e-09
14.904,3.797398188889449,638.0,9.873,6.84,243.57,48.0,14.02053388090349,2985.0,15.0,0.081,8.796,33.9,22.1,0.6734659046353835,31.05,75.8,0.35,7.2,30.9,9.873,3.19,22.0,446.7,319.0,2.0,3.0,2.067,3.5,77.1,3.91,4.5e-10
31.4685,3.141207781849352,430.0,6.185,7.2,242.19,81.0,13.29774127310062,2312.60304,168.9969599999999,0.014,9.036,7.9,52.6,0.5325538754845284,38.85,49.1,0.34,6.4,10.5,6.185,1.97,32.0,301.7,197.0,1.0,3.0,3.068,3.5,26.3,5.49,5.069908799999998e-09
36.39100000000001,0.9999815230742216,833.0,63.342,6.98,184.24,151.0,10.88843258042437,454.013,335.987,0.126,4.776,10.9,60.4,11.163038564061024,24.1,112.2,0.33,6.5,33.1,63.342,3.31,26.0,583.3,331.0,1.0,3.0,2.067,3.5,82.7,5.49,1.007961e-08
12.444,1.726676866242673,624.0,22.749,6.85,241.64,61.0,10.62286105407255,2313.9999,35.00009999999975,0.109,9.102,78.4,0.0,1.4444151310983058,20.4,72.2,0.21,2.8,30.6,22.749,2.79,24.0,436.7,279.0,2.0,4.0,2.067,4.5,76.4,5.49,1.050002999999993e-09
15.912,0.0294027563429999,624.0,22.749,6.85,90.72,78.0,8.750171115674195,32.0,8.0,0.109,9.102,78.4,0.0,0.0,20.4,72.2,0.21,2.8,30.6,22.749,2.79,24.0,436.7,279.0,2.0,4.0,2.067,4.5,76.4,3.91,2.4e-10
24.453,2.070615608564916,598.0,3.666,6.76,226.1,57.0,8.862422997946611,2796.90001,19.9999899999998,0.151,25.372,13.2,42.7,3.773421973782473,42.9,98.3,0.26,5.3,8.1,3.666,2.91,98.0,418.3,291.0,2.0,4.0,3.068,4.5,20.2,5.49,5.999996999999938e-10
12.427,0.2658178732222615,833.0,63.342,6.98,183.31,43.0,13.74401095140315,64.00800000000001,145.992,0.126,4.776,10.9,60.4,0.2005168303165299,28.9,112.2,0.33,6.5,33.1,63.342,3.31,26.0,583.3,331.0,2.0,3.0,,3.5,82.7,5.49,4.379759999999999e-09
7.314,1.295609058150964,495.0,4.505,6.59,241.62,46.0,27.63586584531143,3960.0,40.0,0.234,2.832,2.2,81.8,0.654867864124474,15.9,65.0,0.24,6.0,7.7,4.505,2.43,20.0,346.7,243.0,2.0,6.0,3.068,6.625,19.2,5.49,1.2e-09
14.91148,2.205206725724998,421.0,4.0,7.03,195.85,131.96,6.887671232876713,2910.0,90.0,3.71,5.0,7.16,63.5,9.888717669241226,11.3,61.7,0.1,4.96,10.3,0.15,179.0,75.0,248.0,179.0,1.0,4.0,2.067,4.5,26.9,5.54,3.78e-09
1.919412,8.457444419571408,718.0,4.6,6.7,248.12,86.46,14.8145106091718,26017.10004,93.999960000001,6.27,29.4,18.4,40.5,11.129506454946371,2.22,110.0,0.1,3.35,5.63,0.15,315.0,32.0,411.0,315.0,1.0,6.0,3.068,6.625,14.3,7.11,3.947998320000042e-09
1.9807168,2.784758671852262,603.8,24.72,6.9445,228.56,62.84,15.06639288158795,2156.0,44.0,11.055,5.0,3.9745,68.93,1.8804901295735,3.152,81.28,0.1,3.144,11.175,0.15,257.7,215.85,347.65,257.7,0.0,3.0,2.067,3.5,29.695,5.49,1.848e-09
6.44552,1.209597903100919,421.0,4.0,7.03,219.98,57.04,9.210130047912388,869.596,86.00400000000002,3.71,5.0,7.16,63.5,1.580537792466786,11.3,61.7,0.1,4.96,10.3,0.15,179.0,75.0,248.0,179.0,1.0,3.0,3.068,3.5,26.9,5.49,3.612168000000001e-09
7.260250000000001,0.8421458877981268,421.0,4.0,7.03,225.87,64.25,23.64955509924709,2535.0,65.0,3.71,5.0,7.16,63.5,2.362295879951797,11.3,61.7,0.1,4.96,10.3,0.15,179.0,75.0,248.0,179.0,1.0,6.0,3.068,6.625,26.9,5.49,2.73e-09
2.015318,23.66500577334016,617.0,24.3,6.94,189.38,165.19,4.70362765229295,18652.69989,43.00011000000086,12.3,5.0,3.49,68.9,13.968586435426658,1.22,83.5,0.1,2.88,11.4,0.15,267.0,240.0,355.0,267.0,0.0,3.0,,3.5,30.1,5.49,1.806004620000036e-09
17.55591,8.805533500336482,529.0,27.1,6.97,247.66,124.51,9.271232876712329,6924.5001,31.9998999999998,4.0,5.0,6.72,69.1,8.408024794772993,14.1,68.7,0.1,4.64,9.9,0.15,205.0,79.0,306.0,205.0,0.0,3.0,,3.5,27.4,6.02,9.599969999999939e-10
6.62745,7.283871321960528,421.0,4.0,7.03,248.12,58.65,19.1013698313039,9800.0999,109.0000999999993,3.71,5.0,7.16,63.5,6.705705599451296,11.3,61.7,0.1,4.96,10.3,0.15,179.0,75.0,248.0,179.0,1.0,4.0,3.068,4.5,26.9,6.02,7.63000699999995e-09
7.375479999999999,0.3537909312648669,584.0,46.1,6.74,177.99,51.94,11.00889801505818,177.4825,102.0175,12.1,7.73,11.3,50.7,0.8220868844483685,14.2,97.0,0.1,1.05,6.85,0.15,209.0,221.0,337.0,209.0,1.0,3.0,2.067,3.5,18.8,5.49,7.141224999999997e-09
4.63032,0.0501256560933407,993.0,126.0,6.72,90.11,39.24,5.23750855578371,18.612,20.988,2.01,32.8,28.3,46.7,5.258261954056584,11.8,164.0,0.1,6.94,8.61,0.15,287.0,42.0,562.0,287.0,0.0,3.0,2.067,3.5,22.9,5.49,1.46916e-09
5.989619999999999,0.0529904104783744,634.0,26.3,6.81,115.93,32.91,1.668493150684931,145.604,17.99600000000001,3.14,5.28,12.3,46.6,9.910399131143086,18.2,81.9,0.1,4.03,12.4,0.15,243.0,86.0,368.0,243.0,0.0,6.0,3.068,6.625,34.3,5.49,1.2597200000000011e-09
9.72,3.474891251506596,514.0,15.1,6.33,250.0,81.0,11.09650924024641,4675.2997,52.0002999999997,10.4,5.0,29.1,39.4,9.005674808783613,12.0,71.2,0.1,4.45,13.8,0.227,207.0,162.0,300.0,207.0,0.0,4.0,3.068,4.5,38.1,6.02,3.030057480999983e-09
6.498000000000001,1.92799583943445,800.0,15.6,7.09,250.0,57.0,10.85010266940452,5927.39992,25.0000799999998,4.52,5.0,3.23,70.5,13.758975315251371,11.4,96.3,0.1,3.19,35.4,0.889,361.0,71.0,458.0,361.0,1.0,6.0,3.068,6.625,95.7,6.02,1.456754661599988e-09
12.705,1.653905044293749,693.0,26.9,7.48,250.0,55.0,16.66803559206023,2205.0,45.0,8.02,5.0,22.3,43.9,1.2984299830929211,23.1,109.0,0.1,6.360000000000001,29.4,0.6980000000000001,306.0,184.0,398.0,306.0,0.0,4.0,2.067,4.5,79.9,6.02,2.62215e-09
5.664000000000001,0.4151822019852464,993.0,126.0,6.72,250.0,48.0,5.934246575342466,287.0,41.0,2.01,32.8,28.3,46.7,0.663438538326754,11.8,164.0,0.1,6.94,8.61,0.15,287.0,42.0,562.0,287.0,0.0,3.0,2.067,3.5,22.9,3.91,2.38907e-09
7.29,7.747993830834782,496.0,15.2,7.01,250.0,54.0,5.325119780971937,10501.50015,38.99985000000015,3.53,5.55,3.33,57.2,10.26961925389146,13.5,63.5,0.1,2.68,10.4,0.15,207.0,64.0,290.0,207.0,0.0,4.0,3.068,4.5,27.8,6.02,2.2729112580000088e-09
12.408,1.470137817149999,629.0,14.8,7.25,250.0,66.0,6.770704996577686,1922.0,78.0,4.23,5.0,9.17,62.5,5.46214072614154,18.8,99.5,0.1,5.68,26.4,0.709,272.0,94.0,364.0,242.0,1.0,4.0,3.068,4.5,71.9,6.02,4.54506e-09
0.6892999999999999,0.2716814686093199,687.0,4.0,7.02,250.0,61.0,28.62970568104038,223.608,145.992,5.04,5.0,2.18,21.7,1.566595559317158,1.13,111.0,0.1,2.84,6.95,0.15,318.0,109.0,396.0,318.0,2.0,4.0,,4.5,18.7,6.02,0.0
16.64832,6.125549735828042,653.88,26.03,7.3788,250.0,92.0,-0.0219028062970568,8323.300039999998,9.99996000000101,6.526,5.0,12.0472,56.13200000000001,0.5218149248453194,18.096,93.874,0.1,5.592000000000001,24.62,0.51036,250.08,132.9,377.3200000000001,250.08,1.0,4.0,3.068,4.5,64.926,6.02,5.82697669200059e-10
15.66,1.326833236452402,496.0,15.2,7.01,200.0,116.0,8.2217659137577,4062.39988,34.0001199999997,3.53,5.55,3.33,57.2,2.153358452571052,13.5,63.5,0.1,2.68,10.4,0.15,207.0,64.0,290.0,207.0,0.0,6.0,3.068,6.625,27.8,5.49,1.9811869923999813e-09
9.588,2.099372527601369,529.0,27.1,6.97,250.0,68.0,25.97672826830938,6446.4999,35.0001000000002,4.0,5.0,6.72,69.1,1.3933887479916611,14.1,68.7,0.1,4.64,9.9,0.15,205.0,79.0,306.0,205.0,1.0,6.0,3.068,6.625,27.4,5.49,2.0394558270000117e-09
10.14912,4.428128612146654,552.44,19.382,7.273199999999999,250.0,72.0,1.500342231348392,5974.09997,50.00003000000015,4.102399999999999,5.0,3.2816,68.632,20.0,14.096,81.172,0.1,4.6418,24.08,0.5234,219.8,80.07999999999998,321.08,207.2,0.0,4.0,3.068,4.5,63.606,5.49,2.9135017481000092e-09
11.562,5.973276001699205,529.0,27.1,6.97,250.0,82.0,6.458590006844627,18299.59968,142.0003199999992,4.0,5.0,6.72,69.1,6.529080361770063,14.1,68.7,0.1,4.64,9.9,0.15,205.0,79.0,306.0,205.0,1.0,6.0,3.068,6.625,27.4,6.02,8.274358646399954e-09
11.562,5.973276001699205,529.0,27.1,6.97,250.0,82.0,7.375770020533881,18299.59968,142.0003199999992,4.0,5.0,6.72,69.1,6.774313288789903,14.1,68.7,0.1,4.64,9.9,0.15,205.0,79.0,306.0,205.0,1.0,6.0,3.068,6.625,27.4,6.02,8.274358646399954e-09
0.8135999999999999,1.484402952036886,687.0,4.0,7.02,250.0,72.0,9.210130047912388,1043.703,128.9970000000001,5.04,5.0,2.18,21.7,0.7251152822281898,1.13,111.0,0.1,2.84,6.95,0.15,318.0,109.0,396.0,318.0,1.0,3.0,3.068,3.5,18.7,3.91,7.516655190000005e-09
7.462350000000002,4.152588982506109,496.6,7.7884,6.6654,250.0,69.0,5.423682409308693,12770.50005,49.99994999999944,10.6598,5.018599999999999,22.54,43.816,20.0,10.815,65.038,0.1,3.5242,14.1,0.23102,215.4,210.18,290.76,215.4,1.0,6.0,3.068,6.625,38.514,5.49,2.913997085999968e-09
11.656,1.557945896961711,629.0,14.8,7.25,250.0,62.0,8.928131416837783,1198.7992,32.0007999999998,4.23,5.0,9.17,62.5,3.3490523896104523,18.8,99.5,0.1,5.68,26.4,0.709,272.0,94.0,364.0,242.0,0.0,3.0,2.067,3.5,71.9,5.49,1.8646866159999878e-09
15.142,18.37672271437499,421.0,4.0,7.03,250.0,134.0,5.363449691991787,24850.0,149.9999999999964,3.71,5.0,7.16,63.5,12.616914463027491,11.3,61.7,0.1,4.96,10.3,0.15,179.0,75.0,248.0,179.0,0.0,4.0,3.068,4.5,26.9,6.02,8.740499999999788e-09
5.148000000000001,1.118080606748683,482.1,5.454,6.76,250.0,60.0,16.11772758384668,830.3019999999999,52.99800000000005,9.089,5.093,14.18,46.312,0.958582322313787,8.580000000000002,60.97999999999999,0.0999999999999999,3.475,13.56,0.2123,214.2,188.3,282.8,214.2,1.0,3.0,3.068,3.5,36.69,5.49,3.088193460000003e-09
0.6666999999999998,0.7594860298880952,687.0,4.0,7.02,250.0,59.0,5.516769336071184,2208.8016,135.9983999999999,5.04,5.0,2.18,21.7,10.198120396240796,1.13,111.0,0.1,2.84,6.95,0.15,318.0,109.0,396.0,318.0,1.0,6.0,3.068,6.625,18.7,7.11,7.924626767999997e-09
9.18916,10.77815527952492,537.14,18.294,6.9862,250.0,107.0,12.92539356605065,8428.89951,86.00049000000035,6.511800000000001,5.363,3.394,61.88,0.3392113008477215,8.588,70.30000000000001,0.1,2.748,10.74,0.15,227.4,123.84,312.1,227.4,0.0,3.0,3.068,3.5,28.582,5.49,5.01124855230002e-09
11.466,0.0332251146675899,634.0,26.3,6.81,200.0,63.0,6.410958904109589,31.188,14.012,3.14,5.28,12.3,46.6,4.659558605757938,18.2,81.9,0.1,4.03,12.4,0.15,243.0,86.0,368.0,243.0,0.0,4.0,2.067,4.5,34.3,5.49,8.164792400000001e-10
11.088,4.292802426077997,497.0,22.7,7.29,250.0,84.0,5.634496919917864,5767.0,73.0,4.01,5.0,2.16,69.8,2.7400573868944345,13.2,67.9,0.1,3.89,22.4,0.389,182.0,70.0,290.0,182.0,1.0,4.0,3.068,4.5,57.6,5.49,4.254440000000001e-09
9.918,7.955493080217273,800.0,15.6,7.09,250.0,87.0,16.15605749486653,24421.40002,139.9999799999969,4.52,5.0,3.23,70.5,2.3621380067705053,11.4,96.3,0.1,3.19,35.4,0.889,361.0,71.0,458.0,361.0,1.0,6.0,3.068,6.625,95.7,6.02,8.157798834599818e-09
16.863,1.402632311036133,693.0,26.9,7.48,250.0,73.0,16.66803559206023,1067.1003,40.99970000000008,8.02,5.0,22.3,43.9,2.3371739695672598,23.1,109.0,0.1,6.36,29.4,0.698,306.0,184.0,398.0,306.0,0.0,3.0,3.068,3.5,79.9,5.49,2.389052519000004e-09
12.267,6.316094158485949,529.0,27.1,6.97,190.0,87.0,8.010951403148528,19461.0,39.0,4.0,5.0,6.72,69.1,8.741879753069146,14.1,68.7,0.1,4.64,9.9,0.15,205.0,79.0,306.0,205.0,0.0,6.0,3.068,6.625,27.4,7.11,2.27253e-09
12.267,6.316094158485949,529.0,27.1,6.97,190.0,87.0,11.0444900752909,19461.0,39.0,4.0,5.0,6.72,69.1,2.036535276451956,14.1,68.7,0.1,4.64,9.9,0.15,205.0,79.0,306.0,205.0,0.0,6.0,3.068,6.625,27.4,5.49,2.27253e-09
10.716,3.846339391385675,529.0,27.1,6.97,250.0,76.0,2.020533880903491,11837.0,38.0,4.0,5.0,6.72,69.1,0.2720151195691664,14.1,68.7,0.1,4.64,9.9,0.15,205.0,79.0,306.0,205.0,1.0,6.0,3.068,6.625,27.4,6.02,2.21426e-09
12.032,5.880551268599996,629.0,14.8,7.25,250.0,64.0,9.579739904175222,7952.000000000001,47.99999999999909,4.23,5.0,9.17,62.5,4.969361324832964,18.8,99.5,0.1,5.68,26.4,0.709,272.0,94.0,364.0,242.0,0.0,4.0,,4.5,71.9,6.02,2.796959999999947e-09
8.883,4.35594484532459,529.0,27.1,6.97,250.0,63.0,11.37808219178082,5893.900139999999,31.99986000000081,4.0,5.0,6.72,69.1,2.180431022711756,14.1,68.7,0.1,4.64,9.9,0.15,205.0,79.0,306.0,205.0,0.0,4.0,3.068,4.5,27.4,6.02,1.8649518408000472e-09
2.015744,6.33291267493705,456.64,7.581199999999999,6.7484,250.0,64.0,17.78781656399726,8559.399899999999,56.00010000000111,1.7782,6.6092,5.5672,33.104,1.2828452623197364,3.1496,46.566,0.1,4.0588,14.384,0.15,194.88,50.31999999999999,265.42,194.88,1.0,4.0,3.068,4.5,37.73399999999999,6.02,3.2636858280000652e-09
11.952,3.603995717058536,495.0,5.82,6.76,250.0,144.0,9.207392197125255,11047.79972,79.00027999999838,11.3,5.0,13.7,45.8,12.73352204747823,8.3,64.1,0.1,3.19,14.4,0.239,219.0,236.0,290.0,219.0,1.0,6.0,,6.625,39.3,6.02,4.603346315599906e-09
8.315999999999999,2.208440206718473,497.0,22.7,7.29,250.0,63.0,13.50855578370979,1662.6991,82.0009,4.01,5.0,2.16,69.8,2.0965464423330085,13.2,67.9,0.1,3.89,22.4,0.389,182.0,70.0,290.0,182.0,1.0,3.0,3.068,3.5,57.6,5.49,4.779012452e-09
9.87,5.530048142905761,529.0,27.1,6.97,250.0,70.0,6.140999315537303,16933.19976,140.0002400000012,4.0,5.0,6.72,69.1,7.816092761030823,14.1,68.7,0.1,4.64,9.9,0.15,205.0,79.0,306.0,205.0,1.0,6.0,3.068,6.625,27.4,5.49,8.15921398720007e-09
11.092,4.303717947408042,629.0,14.8,7.25,250.0,59.0,18.74058863791923,3349.0,51.0,4.23,5.0,9.17,62.5,1.7844509757682785,18.8,99.5,0.1,5.68,26.4,0.709,272.0,94.0,364.0,242.0,1.0,3.0,3.068,3.5,71.9,5.49,2.97177e-09
10.716,5.938197386449768,529.0,27.1,6.97,250.0,76.0,7.41409993155373,18311.30004,21.99996000000101,4.0,5.0,6.72,69.1,5.499833865222193,14.1,68.7,0.1,4.64,9.9,0.15,205.0,79.0,306.0,205.0,1.0,6.0,3.068,6.625,27.4,5.49,1.2821576688000591e-09
17.787,8.285289948458628,693.0,26.9,7.48,250.0,77.0,11.4031485284052,6473.499500000001,72.00049999999919,8.02,5.0,22.3,43.9,1.34557760111919,23.1,109.0,0.1,6.36,29.4,0.698,306.0,184.0,398.0,306.0,0.0,3.0,3.068,3.5,79.9,5.49,4.1954691349999534e-09
7.28112,2.67767204292558,616.1600000000001,36.14,6.730399999999999,250.0,56.0,14.38466803559206,2060.3996,55.0003999999999,10.7008,12.9308,12.01,49.68,2.6803725095840005,13.002,100.12,0.1,1.602,6.5572,0.15,234.44,175.64,354.76,234.44,1.0,3.0,2.067,3.5,17.72,5.49,3.204873307999994e-09
9.24434,0.0810781006158224,963.94,124.922,7.194799999999999,250.0,49.0,7.206023271731691,67.283,43.017,6.2344,5.0,13.8088,56.312,0.4353793237973216,18.866,123.88,0.1,9.8568,44.218,0.8306800000000001,263.22,161.68,548.6600000000001,263.22,0.0,4.0,,4.5,114.682,5.49,2.50660059e-09
6.6248,1.913382367441763,743.54,82.172,6.871799999999999,250.0,49.0,13.92470910335387,1498.60024,12.99975999999992,4.4503,5.176699999999999,14.5228,57.833,3.052052121803359,13.52,87.79899999999999,0.1,7.5198,29.531,0.47766,217.62,107.53,427.25,217.62,0.0,3.0,3.068,3.5,75.922,5.49,7.574960151999956e-10
7.584000000000001,0.3098125160303493,1130.0,185.0,7.02,250.0,48.0,6.743326488706366,846.5025,109.9974999999999,5.14,5.0,7.66,65.3,6.709537373601749,15.8,133.0,0.1,12.0,53.3,0.912,237.0,148.0,641.0,237.0,2.0,6.0,3.068,6.625,136.0,5.49,6.409554324999997e-09
9.165,8.401214986447657,529.0,27.1,6.97,190.0,65.0,32.4517453798768,25854.5,83.0,4.0,5.0,6.72,69.1,1.0062570956155148,14.1,68.7,0.1,4.64,9.9,0.15,205.0,79.0,306.0,205.0,1.0,6.0,,6.625,27.4,6.02,4.837239999999999e-09
9.504,4.107712074898812,497.0,22.7,7.29,250.0,72.0,5.319644079397673,5569.20012,18.9998800000003,4.01,5.0,2.16,69.8,11.833312395394731,13.2,67.9,0.1,3.89,22.4,0.389,182.0,70.0,290.0,182.0,1.0,4.0,3.068,4.5,57.6,6.02,1.107313006400018e-09
15.708,5.531246523245156,709.0,27.2,7.41,250.0,77.0,2.072553045859001,7448.79952,76.0004799999997,7.41,5.0,16.7,49.7,15.376174081278144,20.4,103.0,0.1,6.19,25.4,0.553,274.0,155.0,408.0,274.0,1.0,4.0,3.068,4.5,67.5,6.02,4.4285479695999836e-09
15.708,5.531246523245156,709.0,27.2,7.41,250.0,77.0,2.22861054072553,7448.79952,76.0004799999997,7.41,5.0,16.7,49.7,17.300586198224,20.4,103.0,0.1,6.19,25.4,0.553,274.0,155.0,408.0,274.0,1.0,4.0,3.068,4.5,67.5,5.49,4.4285479695999836e-09
3.9973,0.1452701656451769,1050.0,126.0,7.22,250.0,71.0,7.195071868583162,374.4975,74.0025,5.15,5.0,21.2,37.2,4.265091863517063,5.63,158.0,0.1,6.64,38.6,1.22,280.0,98.0,593.0,280.0,2.0,6.0,3.068,6.625,103.0,5.49,4.312125675e-09
3.5469,0.6481837635814345,1050.0,126.0,7.22,250.0,63.0,5.942465753424657,687.804,193.996,5.15,5.0,21.2,37.2,9.672805422143812,5.63,158.0,0.1,6.64,38.6,1.22,280.0,98.0,593.0,280.0,1.0,4.0,2.067,4.5,103.0,5.54,1.130414692e-08
5.8432,2.327742712784451,596.0,14.9,7.09,250.0,64.0,15.20602327173169,3128.6996,38.0003999999999,17.4,5.0,0.644,49.5,1.241252077609427,9.13,69.5,0.1,1.84,23.4,0.184,260.0,437.0,346.0,260.0,1.0,4.0,3.068,4.5,64.3,6.02,2.214283307999994e-09
21.66,29.872865752597,800.0,15.6,7.09,250.0,190.0,1.905544147843943,23482.0,118.0,4.52,5.0,3.23,70.5,20.0,11.4,96.3,0.1,3.19,35.4,0.889,361.0,71.0,458.0,361.0,0.0,3.0,3.068,3.5,95.7,7.11,8.26e-09
1.2214,3.171307792265121,460.0,9.74,6.74,250.0,62.0,1.938398357289528,4163.2995,151.0005000000001,0.22,7.55,3.64,30.5,18.67298367365096,1.97,41.4,0.1,4.0,16.4,0.15,189.0,31.0,265.0,189.0,1.0,4.0,,4.5,42.9,5.49,9.815032500000006e-09
7.17482,0.2789586508042123,494.47,12.769,6.477,250.0,61.0,8.454483230663929,305.4975,74.0025,8.9951,5.0,21.6404,47.594,5.211945657051934,11.762,69.20500000000001,0.1,4.5571,13.065,0.21083,201.12,143.73,289.08,201.12,1.0,4.0,2.067,4.5,35.748,6.02,5.180175e-09
9.204,0.4929372100903947,993.0,126.0,6.72,250.0,78.0,11.24435318275154,556.598,114.0020000000001,2.01,32.8,28.3,46.7,2.764149550699877,11.8,164.0,0.1,6.94,8.61,0.15,287.0,42.0,562.0,287.0,1.0,4.0,2.067,4.5,22.9,6.02,6.642896540000004e-09
1.0614,11.48545169648437,617.0,24.3,6.94,250.0,87.0,18.66666666666667,15550.0,75.0,12.3,5.0,3.49,68.9,2.023361042908651,1.22,83.5,0.1,2.88,11.4,0.15,267.0,240.0,355.0,267.0,0.0,4.0,,4.5,30.1,6.02,4.371e-09
0.6666999999999998,0.4205329225957573,687.0,4.0,7.02,173.0,59.0,9.579739904175222,449.0985000000001,123.0015,5.04,5.0,2.18,21.7,0.0,1.13,111.0,0.1,2.84,6.95,0.15,318.0,109.0,396.0,318.0,1.0,4.0,3.068,4.5,18.7,5.49,7.1672974049999985e-09
9.164,4.948136420062582,1130.0,185.0,7.02,190.0,58.0,5.945205479452055,3866.0999,43.00009999999975,5.14,5.0,7.66,65.3,2.913748684640229,15.8,133.0,0.1,12.0,53.3,0.912,237.0,148.0,641.0,237.0,1.0,3.0,,3.5,136.0,5.49,2.505615826999986e-09
8.532,2.250338166735887,1130.0,185.0,7.02,250.0,54.0,4.728767123287671,1745.7996,32.00040000000013,5.14,5.0,7.66,65.3,13.570815959708394,15.8,133.0,0.1,12.0,53.3,0.912,237.0,148.0,641.0,237.0,0.0,3.0,3.068,3.5,136.0,5.54,1.864663308000007e-09
8.532,2.250338166735887,1130.0,185.0,7.02,250.0,54.0,11.92060232717317,1745.7996,32.00040000000013,5.14,5.0,7.66,65.3,0.5216406107934146,15.8,133.0,0.1,12.0,53.3,0.912,237.0,148.0,641.0,237.0,0.0,3.0,3.068,3.5,136.0,5.54,1.864663308000007e-09
7.621470000000001,3.797398188889449,468.0,7.465000000000001,6.981,250.0,57.0,23.17864476386037,2949.0,51.0,3.0695,5.0,9.9366,58.465,1.9859428450253076,13.371,72.59,0.1,4.176,10.092,0.15,195.3,66.4,273.5,195.3,2.0,3.0,,3.5,27.015,5.49,0.0
3.7721,0.1496600297858699,1050.0,126.0,7.219999999999999,250.0,67.0,9.010266940451745,147.61,55.99000000000001,5.15,5.0,21.2,37.2,0.3199251673120974,5.63,158.0,0.1,6.64,38.6,1.22,280.0,98.0,593.0,280.0,2.0,4.0,,4.5,103.0,5.49,3.262537300000001e-09
0.7686,1.012639517037186,617.0,24.3,6.94,170.0,63.0,8.61327857631759,760.0,40.0,12.3,5.0,3.49,68.9,4.293666247853795,1.22,83.5,0.1,2.88,11.4,0.15,267.0,240.0,355.0,267.0,1.0,3.0,2.067,3.5,30.1,5.49,2.3308000000000003e-09
0.7686,1.012639517037186,617.0,24.3,6.94,170.0,63.0,1.035616438356164,760.0,40.0,12.3,5.0,3.49,68.9,20.0,1.22,83.5,0.1,2.88,11.4,0.15,267.0,240.0,355.0,267.0,1.0,3.0,2.067,3.5,30.1,6.02,2.3308000000000003e-09
0.7929999999999999,2.345505858423598,617.0,24.3,6.94,207.0,65.0,16.13141683778234,7178.39982,63.00018,12.3,5.0,3.49,68.9,0.1119987431593095,1.22,83.5,0.1,2.88,11.4,0.15,267.0,240.0,355.0,267.0,1.0,6.0,3.068,6.625,30.1,6.02,3.6716504904e-09
10.53,8.115160750667993,496.0,15.2,7.01,250.0,78.0,1.144421629021218,10902.0,138.0,3.53,5.55,3.33,57.2,20.0,13.5,63.5,0.1,2.68,10.4,0.15,207.0,64.0,290.0,207.0,0.0,4.0,3.068,4.5,27.8,6.02,8.04126e-09
12.648,3.007093398089466,709.0,27.2,7.41,250.0,62.0,11.3347022587269,4045.9001,44.9998999999998,7.41,5.0,16.7,49.7,1.666096085815362,20.4,103.0,0.1,6.19,25.4,0.553,274.0,155.0,408.0,274.0,0.0,4.0,3.068,4.5,67.5,5.49,3.149992999999986e-09
8.848,2.480966816741106,1130.0,185.0,7.02,250.0,56.0,2.288843258042437,1911.0,49.0,5.14,5.0,7.66,65.3,20.0,15.8,133.0,0.1,12.0,53.3,0.912,237.0,148.0,641.0,237.0,1.0,3.0,3.068,3.5,136.0,5.49,2.85572e-09
7.896,3.486872874716368,529.0,27.1,6.97,250.0,56.0,11.67967145790554,4706.599920000001,37.0000799999998,4.0,5.0,6.72,69.1,3.132717587516749,14.1,68.7,0.1,4.64,9.9,0.15,205.0,79.0,306.0,205.0,0.0,4.0,3.068,4.5,27.4,6.02,2.156364662399989e-09
2.455488,2.265148019672556,458.24,8.609200000000001,6.7444,250.0,48.0,6.242299794661191,1687.4985,102.0015000000001,1.0362,7.0572,8.7792,37.444,6.806879403232492,5.115600000000001,44.106,0.1,4.0308,15.344,0.15,192.08,41.12,265.22,192.08,1.0,3.0,2.067,3.5,40.194,5.49,5.9436274050000045e-09
5.88,2.539295544672336,514.0,15.1,6.33,250.0,49.0,24.30937713894593,3435.50025,18.99974999999995,10.4,5.0,29.1,39.4,4.418325820546225,12.0,71.2,0.1,4.45,13.8,0.227,207.0,162.0,300.0,207.0,1.0,4.0,3.068,4.5,38.1,6.02,1.107115432499997e-09
