pco2_psig,velocidad_fts,conductividad_uscm,cl_ppm,ph_xx,temperatura_f,presion_psig,anos_y,agua_bwpd,crudo_bopd,fe_total,so4_ppm,n2_mol,metano_mol,velcorr_mpy,espesormin_mm,co2_mol,na_ppm,ba_ppm,mg_ppm,ca_ppm,sr_ppm,hco3_megl,sst_ppm,sdt_ppm,alcalinidad_ppm,patronflujo_xx,fault_xx,diametronom_in,diametroint_in,diametroext_in,durezatotal_ppm,espesor_mm,flujogas_mmscfd,velcorrcal_cmpy,desgaste_xx,vidaremanenteactual_yr,vidaremanenteinstalacion_yr
22.2,5.886,675.0,23.803,6.97,245.7,74.0,1.322381930184805,7439.2173,144.0826999999999,0.061,6.208,7.4,62.1,55.33819142172445,3.63,30.0,79.4,0.22,7.0,30.8,0.851,3.19,14.0,473.3,319.0,3.0,0,4.0,2.067,4.5,77.0,5.49,4.3224809999999976e-09,55.37609429256126,0.3387978142076503,2.5825452938577116,2.580777637941313
29.61672,5.514,428.76,8.5627,6.8852,247.05,68.0,31.11841204654346,16038.78066,74.11933999999928,0.19062,9.10502,8.116,47.55,0.6321519769557224,5.52,43.554,46.346,0.334,5.86,13.538,0.32466,2.0072,39.78,301.0,200.72,3.0,0,6.0,3.068,6.625,33.456,6.02,2.223580199999979e-09,0.6325849577618565,0.08305647840531562,343.7825753424657,343.54726899383974
10.586,4.882,495.0,4.505,6.59,248.72,67.0,26.80082135523614,14138.56608,98.23392000000058,0.234,2.832,2.2,81.8,1.7028594686467138,4.33,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,2.0,0,6.0,3.068,6.625,19.2,5.49,2.9470176000000166e-09,1.7040258107485267,0.21129326047358837,100.10951818611241,100.04099695532109
31.45920000000001,8.6,439.98,10.54422,6.7542,248.64,80.0,31.06365503080082,24971.0692,150.7307999999975,0.10252,9.000710000000002,21.351,37.962,1.7478149710397781,5.73,39.32400000000001,46.94,0.2711,5.067000000000001,16.575,0.42952,2.065,67.0,308.68,206.85,3.0,0,6.0,3.068,6.625,41.499,7.11,4.521923999999926e-09,1.7490121045815865,0.1940928270042194,129.07004169148303,128.98169806267296
12.166,6.118,495.0,4.505,6.59,244.46,77.0,11.92607802874743,17730.21664,128.5833600000005,0.234,2.832,2.2,81.8,2.9030462101328243,6.23,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,3.0,0,6.0,3.068,6.625,19.2,7.11,3.857500800000016e-09,2.905034597947984,0.12376933895921235,84.48904109589041,84.4312114989733
21.06,9.146,430.0,6.185,7.2,248.0,54.0,9.349760438056126,11670.3318,82.26820000000043,0.014,9.036,7.9,52.6,2.735154079385759,4.84,39.0,49.1,0.34,6.4,10.5,0.301,1.97,32.0,301.7,197.0,3.0,0,4.0,3.068,4.5,26.3,5.49,2.4680460000000128e-09,2.737027472590818,0.11839708561020043,69.66743940990513,69.61975464644865
14.994,6.692,510.8000000000001,9.70536,6.5806,243.67,49.0,0.1834360027378508,8461.664,146.3359999999993,0.148,10.63558,18.58,50.02,321.7181807497943,3.99,30.6,62.98399999999999,0.4534,6.412000000000001,16.186,0.3974,2.4002,26.62,357.6,240.02,3.0,0,4.0,3.068,4.5,40.34200000000001,5.49,4.39007999999998e-09,321.9385356681161,0.27322404371584696,0.48827397260273975,0.4879397672826831
12.441,0.011,598.0,3.666,6.76,90.01,29.0,30.66666666666667,12.312,41.688,0.151,25.372,13.2,42.7,1.2444403515715352,6.14,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,2.0,0,8.0,3.068,8.625,20.2,7.11,1.25064e-09,1.245292707976721,0.13642756680731372,194.24979522666277,194.1168384879724
11.22,3.205,624.0,22.749,6.85,243.79,55.0,10.88843258042437,2348.864,47.93600000000015,0.109,9.102,78.4,0.0,9.936564379037732,4.87,20.4,72.2,0.21,2.8,30.6,0.521,2.79,24.0,436.7,279.0,2.0,0,3.0,2.067,3.5,76.4,7.62,1.438080000000005e-09,9.94337024505077,0.36089238845144356,19.295631382316323,19.28242424242425
21.45,2.857,598.0,3.666,6.76,231.36,50.0,4.673511293634497,3653.35091,28.34908999999971,0.151,25.372,13.2,42.7,20.877443043696875,3.01,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,2.0,0,4.0,3.068,4.5,20.2,5.49,8.504726999999911e-10,20.891742662219954,0.4517304189435338,5.676171011931063,5.672285884612835
22.61652,6.75,430.28,6.36292,7.1828,248.03,58.0,12.04380561259411,19494.35259,190.9474100000007,0.01764,9.0322,8.126,52.362,3.0380025524770327,4.56,38.994,48.956,0.3372,6.34,10.748,0.30624,1.9728,33.44,301.9,197.28,3.0,0,6.0,3.068,6.625,26.92,5.49,5.72842230000002e-09,3.0400833761431136,0.16939890710382524,59.093946089262005,59.05349848755818
7.68,1.455,446.0,9.957,6.64,242.09,48.0,23.89048596851472,4189.1832,68.11679999999978,0.094,9.892000000000001,13.3,70.1,3.968816154455595,3.08,16.0,47.0,0.61,4.9,15.7,0.338,2.06,25.0,311.7,206.0,2.0,0,6.0,3.068,6.625,39.1,5.49,2.043503999999994e-09,3.971534521684674,0.43897996357012753,30.553151821747296,30.53223932905616
33.917,11.992,556.9399999999999,9.379459999999998,6.5456,248.72,65.0,1.713894592744695,15288.74655,149.7534500000002,0.21056,11.15338,22.78,23.94,18.593871852280458,4.68,52.18,74.71,0.3248,7.646,16.3,0.43276,2.648,26.8,390.4,264.8,3.0,0,4.0,3.068,4.5,40.572,5.49,4.4926035000000036e-09,18.606607380946407,0.14754098360655746,9.909284627092841,9.902502091413787
31.746,1.519,598.0,3.666,6.76,208.19,74.0,16.76659822039699,1954.458,19.74199999999996,0.151,25.372,13.2,42.7,1.0324681002072638,5.58,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,2.0,0,4.0,3.068,4.5,20.2,6.02,5.922599999999988e-10,1.0331752701389127,0.07308970099667766,212.77658779576615,212.63095015867114
11.06,5.189,495.0,4.505,6.59,248.33,70.0,21.27036276522929,15084.31375,68.18625000000065,0.234,2.832,2.2,81.8,2.7190134828203765,4.02,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,2.0,0,6.0,3.068,6.625,19.2,5.49,2.045587500000019e-09,2.720875820822309,0.2677595628415302,58.20777187587361,58.1679308273617
9.322000000000001,8.002,495.0,4.505,6.59,247.42,59.0,12.03285420944558,5868.6284,107.5716000000002,0.234,2.832,2.2,81.8,5.885356480610576,3.69,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,3.0,0,3.0,3.068,3.5,19.2,5.49,3.2271480000000068e-09,5.889387546693186,0.3278688524590164,24.684246575342453,24.667351129363436
31.558,14.941,415.0,7.632,6.79,248.71,62.0,6.108145106091718,11028.55,133.9500000000007,0.47,9.342,7.9,40.1,6.579323841787216,4.86,50.9,45.1,0.4,6.8,11.6,0.194,1.99,8.0,291.7,199.0,1.0,0,3.0,3.068,3.5,27.6,5.49,4.018500000000022e-09,4.06066803841362,0.11475409836065571,29.081800391389443,47.119976532707554
17.16,0.01,598.0,3.666,6.76,90.0,40.0,11.52361396303901,5.100000000000001,24.9,0.151,25.372,13.2,42.7,0.8193915176141122,6.87,42.9,98.3,0.26,5.299999999999999,8.1,0.038,2.91,98.0,418.3,291.0,2.0,0,6.0,2.067,6.625,20.2,7.11,7.47e-10,0.8199527446809717,0.03375527426160341,330.08938356164356,329.8634496919913
27.885,5.806,598.0,3.666,6.76,244.67,65.0,8.714579055441478,4307.0118,29.48819999999978,0.151,25.372,13.2,42.7,1.309243743212589,5.2,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,3.0,0,3.0,3.068,3.5,20.2,5.49,8.846459999999934e-10,1.3101404855024605,0.05282331511839709,156.36844591402925,156.26141754584717
9.92,0.5,446.0,9.957,6.64,145.0,62.0,0.1998631074606434,138.24,245.76,0.094,9.892,,,0.3189843868296752,4.59,16.0,47.0,0.61,4.9,15.7,0.338,2.06,25.0,311.7,206.0,2.0,0,3.0,2.067,3.5,39.1,5.54,7.3629999999999995e-09,187.13596160069037,0.17148014440433215,566.5125594808939,0.9656543823624769
12.55628,2.467,519.72,4.30364,6.6308,243.87,44.0,34.1492128678987,7177.789500000001,25.21049999999923,0.21408,8.2416,7.369999999999999,63.423,3.894080505229879,2.64,28.537,72.99199999999999,0.2448,5.832,7.796,0.09348,2.5452,38.72,363.884,254.52,2.0,0,6.0,3.068,6.625,19.44,6.02,7.563149999999768e-10,3.8967476836581185,0.5614617940199335,26.691026991975363,26.672757979660528
19.2171,5.469,501.1799999999999,4.45466,6.6002,246.12,70.0,2.548939082819986,15893.48778,91.11221999999907,0.22902,4.1844,6.93,64.987,16.97861075636223,4.39,27.453,66.99799999999999,0.2412,5.958,7.724,0.10662,2.4588,24.68,350.996,245.88,3.0,0,6.0,3.068,6.625,19.26,5.49,2.733366599999972e-09,16.990239941811794,0.20036429872495456,10.179551681195512,10.172584157799758
35.175,4.717,588.8,9.402459999999998,6.5091,245.58,67.0,21.47397260273972,13709.70669,78.59330999999838,0.213,11.53063,42.208,39.838,1.9433890615676106,2.85,52.5,82.22399999999999,0.2649,8.232,16.771,0.4689,2.8097,28.57,412.85,280.97,2.0,0,6.0,3.068,6.625,41.837,3.91,2.357799299999951e-09,1.9433890615676108,0.2710997442455243,57.73662445076246,57.736624450762456
26.703,8.915,437.0,10.633,6.77,248.2,69.0,11.29041095890411,6637.917159999999,23.98284000000058,0.105,8.941,19.2,40.7,7.636610638423898,3.3,38.7,45.5,0.27,4.9,16.7,0.4320000000000001,2.04,68.0,306.7,204.0,3.0,0,3.0,3.068,3.5,41.8,5.49,7.194852000000174e-10,7.6366106384239,0.39890710382513667,17.012948020266467,17.012948020266464
11.85,5.999,495.0,4.505,6.59,246.92,75.0,13.01026694045174,17440.5,59.5,0.234,2.832,2.2,81.8,4.263849121132587,5.7,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,2.0,0,6.0,3.068,6.625,19.2,7.11,1.785e-09,4.266769565736104,0.19831223628691985,52.630719906732715,52.5946961422517
9.796,3.489,495.0,4.505,6.59,242.46,62.0,16.55304585900068,10121.8149,83.6851000000006,0.234,2.832,2.2,81.8,5.895416919038969,3.01,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,2.0,0,6.0,3.068,6.625,19.2,5.49,2.5105530000000177e-09,5.898479114192766,0.4517304189435338,20.101027397260264,20.090591949835503
3.528,0.261,1031.0,11.534,7.14,165.52,49.0,22.4312114989733,39.24,156.96,0.201,18.428,5.0,87.7,2.350287502967292,4.15,7.2,217.1,0.42,11.4,7.0,0.126,5.8,54.0,721.7,580.0,2.0,0,3.0,2.067,3.5,17.6,5.49,4.708799999999999e-09,2.3518972889282286,0.24408014571948994,69.51737885912901,69.4697968065218
23.22,7.757,437.0,10.633,6.77,248.71,60.0,2.105407255304586,22532.45008,85.94991999999911,0.105,8.941,19.2,40.7,21.676581714671887,5.95,38.7,45.5,0.27,4.9,16.7,0.432,2.04,68.0,306.7,204.0,3.0,0,6.0,3.068,6.625,41.8,7.11,2.578497599999973e-09,21.691428688449058,0.16315049226441633,10.806683986773734,10.799287214708867
27.456,3.377,598.0000000000001,3.666,6.76,243.15,64.0,12.76112251882272,4309.43066,43.96933999999965,0.151,25.372,13.2,42.7,4.717060817944851,3.96,42.9,98.3,0.26,5.300000000000001,8.1,0.038,2.91,98.0,418.3,291.0,2.0,0,4.0,3.068,4.5,20.2,5.49,1.319080199999989e-09,4.720291681518788,0.27868852459016397,33.051410153102324,33.028787695776444
21.1596,3.981,532.4,9.62148,6.5608,245.65,66.0,18.8993839835729,11574.59748,60.50252,0.166,10.88344,19.108,48.012,2.3107036653012885,4.91,32.06,68.312,0.4012,6.916,16.348,0.4172,2.5136,27.16,372.9,251.36,2.0,0,6.0,3.068,6.625,40.756,6.02,1.8150756e-09,2.3122863390446455,0.1843853820598006,83.65723805997784,83.59997780120989
31.275,3.092,638.0,9.873,6.84,243.09,75.0,10.49691991786448,2266.838,46.26200000000017,0.081,8.796,33.9,22.1,1.499225742322117,5.09,41.7,75.8,0.35,7.2,30.9,1.178,3.19,22.0,446.7,319.0,2.0,0,3.0,3.068,3.5,77.1,5.49,1.3878600000000052e-09,1.5002526092689128,0.0728597449908926,133.66479452054787,133.57330595482537
30.024,8.915,638.0,9.873,6.84,246.77,72.0,20.88980150581793,11344.254,115.7459999999992,0.081,8.796,33.9,22.1,0.7910135086325217,5.07,41.7,75.8,0.35,7.2,30.9,1.178,3.19,22.0,446.6999999999999,319.0,3.0,0,4.0,3.068,4.5,77.1,5.49,3.472379999999975e-09,0.7915552987069279,0.07650273224043715,252.3424657534247,252.16974674880214
13.904,5.358,495.0,4.505,6.59,247.45,88.0,20.88980150581793,15621.72534,32.87465999999949,0.234,2.832,2.2,81.8,0.9605164033394906,4.98,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,2.0,0,6.0,3.068,6.625,19.2,5.49,9.862397999999847e-10,0.9611742912869835,0.09289617486338794,204.12248186946016,203.98276764504573
23.2388,4.332,456.2,8.450159999999999,6.7036,246.84,65.0,21.14989733059548,12550.97868,106.3213200000009,0.3436,9.892479999999999,12.694,50.67400000000001,2.288051372219249,4.79,35.752,52.964,0.4144,6.712,13.456,0.278,2.1692,15.52,320.1,216.92,2.0,0,6.0,3.068,6.625,32.752,6.02,3.189639600000028e-09,2.289618530693372,0.20431893687707636,82.42064817908455,82.36423431996128
24.024,7.118,598.0,3.666,6.76,248.96,56.0,11.69062286105407,5283.0356,34.56440000000021,0.151,25.372,13.2,42.7,2.3557506131405717,4.79,42.89999999999999,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,3.0,0,3.0,3.068,3.5,20.2,5.49,1.036932000000006e-09,2.3573641409577912,0.12750455373406197,80.05205479452052,79.99726214921283
20.28,5.765,430.0,6.185,7.2,248.57,52.0,24.99657768651608,16778.47924,60.62076000000161,0.014,9.036,7.9,52.6,0.8656673939853902,5.47,39.0,49.1,0.34,6.4,10.5,0.301,1.97,32.0,301.7,197.0,3.0,0,6.0,3.068,6.625,26.3,6.02,1.818622800000048e-09,0.866260316857983,0.09136212624584715,248.7726027397261,248.60232717316913
8.374,0.105,495.0,4.505,6.59,100.11,53.0,11.15400410677618,80.22632,0.573679999999996,0.234,2.832,2.2,81.8,7.971619526940575,3.76,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,2.0,0,3.0,3.068,3.5,19.2,6.02,1.721039999999988e-11,7.977079540315193,0.3754152823920266,18.569814522972486,18.55710417764533
23.352,1.478,638.0,9.873,6.84,241.32,56.0,1.284052019164956,1772.301,133.3989999999999,0.081,8.796,33.9,22.1,23.899064855699017,4.71,41.7,75.8,0.35,7.2,30.9,1.178,3.19,22.0,446.7,319.0,2.0,0,4.0,3.068,4.5,77.1,5.49,4.001969999999996e-09,23.91543407820291,0.14207650273224048,7.759009483667016,7.753698731111463
24.453,0.055,598.0,3.666,6.76,90.61,57.0,2.524298425735797,27.474,44.82599999999999,0.151,25.372,13.2,42.7,24.002083795924644,4.0,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,1.0,0,4.0,2.067,4.5,20.2,5.54,1.34478e-09,24.01852357934651,0.2779783393501805,6.561110122753958,6.556619287625447
6.92342,2.057,5780.0,,,243.29,58.18,17.10335386721424,5979.69996,36.70003999999972,,,,,4.117566983333103,3.7,11.9,,,,,,,,,,2.0,0,6.0,3.068,6.625,,5.49,1.101001199999992e-09,4.12038723469155,0.32604735883424407,35.377515879696944,35.353301289772446
9.164000000000001,4.694,495.0,4.505,6.59,244.61,58.0,13.21643835616438,13570.74145,130.1585500000001,0.234,2.832,2.2,81.8,20.881893028296837,3.1,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,2.0,0,6.0,3.068,6.625,19.2,3.91,3.904756500000003e-09,2.412886355623458,0.2071611253196931,5.844644636820199,50.5814307458143
21.45,1.586,598.0,3.665999999999999,6.76,235.79,50.0,10.16563997262149,1142.2446,46.35540000000015,0.151,25.372,13.2,42.70000000000001,3.5992925473596733,4.56,42.9,98.3,0.26,5.3,8.099999999999998,0.038,2.91,97.99999999999999,418.3,291.0,2.0,0,3.0,2.067,3.5,20.2,5.49,1.3906620000000042e-09,3.601757816227728,0.16939890710382524,49.878568272205,49.844428252853724
7.510599999999999,4.146,2273.92,553.46068,6.7956,247.12,47.0,30.00136892539357,12046.3212,48.37880000000041,0.27572,7.890160000000001,37.85508,45.448,1.8883841381480893,4.58,15.98,239.336,1.602,9.712,93.16000000000001,2.47748,2.7292,18.88,1591.9,272.92,2.0,0,6.0,3.068,6.625,232.624,6.02,1.451364000000012e-09,1.8896775519413416,0.2392026578073089,95.48637747336383,95.42102060993236
16.402,0.261,833.0,63.342,6.98,115.75,59.0,8.492813141683778,260.75,89.25,0.126,4.776,10.9,60.4,5.559024657701154,4.29,27.8,112.2,0.33,6.5,33.1,1.302,3.31,26.0,583.3,331.0,2.0,0,4.0,2.067,4.5,82.7,5.49,2.6775000000000003e-09,5.562832208836567,0.21857923497267762,30.382602739726025,30.361806981519496
11.06,2.694,495.0,4.505,6.59,183.53,70.0,11.52635181382615,3525.72683,35.97317000000021,0.234,2.832,2.2,81.8,4.164250846316421,4.27,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,2.0,0,4.0,2.067,4.5,19.2,5.49,1.0791951000000058e-09,4.167103072923487,0.22222222222222232,40.36986301369861,40.3422313483915
43.265,8.031,415.0,7.632,6.79,248.58,85.0,26.53698630136986,23345.14551,114.9544899999964,0.47,9.342,7.9,40.1,0.29671853686057187,3.71,50.9,45.1,0.4,6.8,11.6,0.194,1.99,8.0,291.7,199.0,3.0,0,6.0,3.068,6.625,27.6,3.91,3.448634699999893e-09,0.29671853686057187,0.051150895140665,492.26109589041045,492.26109589041045
46.2,7.981,566.0,9.491,6.53,248.92,88.0,20.99931553730322,23200.74159,109.5584100000015,0.194,11.269,26.5,19.9,2.266987650011806,5.9,52.5,76.6,0.32,7.7,16.6,0.448,2.69,28.0,396.7,269.0,3.0,0,6.0,3.068,6.625,41.4,7.11,3.286752300000044e-09,2.268540381278937,0.170182841068917,102.46348918827125,102.39335675213967
11.016,0.439,624.0,22.749,6.85,174.34,54.0,1.958904109589041,275.809,56.49100000000004,0.109,9.102,78.4,0.0,44.466551896066775,2.9,20.4,72.2,0.21,2.8,30.6,0.521,2.79,24.0,436.7,279.0,2.0,0,3.0,3.068,3.5,76.4,5.49,1.694730000000001e-09,52.05385166015088,0.4717668488160292,2.567620458031416,2.193367535833289
9.810700000000002,4.716,2892.64,752.47756,6.775199999999999,247.92,58.0,24.99931553730322,13692.02562,63.27437999999893,0.33824,7.43572,46.43189,35.834,0.22032756802344133,5.88,16.915,302.012,2.124,12.304,116.62,3.21116,2.7064,16.96,2025.1,270.64,2.0,0,6.0,3.068,6.625,291.208,6.02,1.898231399999968e-09,0.22047847731660802,0.02325581395348832,1050.6904109589066,1049.9712525667376
9.792,1.99,624.0,22.749,6.85,243.21,48.0,20.00273785078713,2537.5762,28.22379999999976,0.109,9.102,78.4,0.0,2.9699998491154944,3.98,20.4,72.2,0.21,2.8,30.6,0.521,2.79,24.0,436.6999999999999,279.0,2.0,0,4.0,3.068,4.5,76.4,5.49,8.467139999999927e-10,2.972034095587491,0.2750455373406193,52.75855937585048,52.7224481100217
8.216000000000001,4.629,495.0,4.505,6.59,247.45,52.0,26.8911704312115,13469.24873,55.45126999999957,0.234,2.832,2.2,81.8,0.4826591332571981,5.16,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,2.0,0,6.0,3.068,6.625,19.2,5.49,1.663538099999987e-09,0.4831372445273908,0.06010928961748635,420.89663760896616,420.48011946985247
20.4,5.507,675.0,23.803,6.97,245.67,68.0,5.528767123287671,6881.179999999999,212.8200000000006,0.061,6.208,7.4,62.1,21.362852438291597,2.49,30.0,79.4,0.22,7.0,30.8,0.851,3.19,14.0,473.3,319.0,1.0,0,4.0,3.068,4.5,77.0,5.49,6.384600000000019e-09,21.362852438291597,0.5464480874316939,4.5888767123287675,4.5888767123287675
24.882,3.375,598.0,3.666,6.76,245.22,58.0,13.14442162902122,4269.6378,78.26220000000012,0.151,25.372,13.2,42.7,2.3645828378930247,4.7,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,2.0,0,4.0,3.068,4.5,20.2,5.49,2.347866000000004e-09,2.3662024151792522,0.14389799635701275,78.25455176001385,78.20098943848068
10.586,6.603,495.0,4.505,6.59,248.09,67.0,10.81724845995893,4895.41558,38.48441999999977,0.234,2.832,2.2,81.8,2.836917594867841,4.71,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,3.0,0,3.0,3.068,3.5,19.2,5.49,1.1545325999999931e-09,2.838860689110901,0.14207650273224048,65.36427818756583,65.3195387774443
15.075,10.599,534.0,10.556,6.61,246.24,75.0,4.090349075975359,7843.076690000001,80.02330999999958,0.284,8.092,8.0,71.6,8.46430340785715,4.61,20.1,62.0,0.26,5.0,25.0,0.813,2.57,16.0,373.3,257.0,3.0,0,3.0,2.067,3.5,62.5,5.49,2.400699299999988e-09,8.470100875944723,0.16029143897996354,21.44252801992528,21.42785140937092
19.11,0.741,430.0,6.185,7.2,228.41,49.0,26.99178082191781,950.1675700000001,8.532429999999977,0.014,9.036,7.9,52.6,0.058343803248710906,3.87,39.0,49.1,0.34,6.4,10.5,0.301,1.97,32.0,301.7,197.0,2.0,0,4.0,3.068,4.5,26.3,3.91,2.559728999999993e-10,0.0583438032487109,0.010230179028133002,2611.454794520545,2611.4547945205454
18.375,0.962,566.0,9.491,6.53,202.46,35.0,4.158795345653662,1143.87,113.1299999999999,0.194,11.269,26.5,19.9,24.880386495466873,2.91,52.5,76.6,0.32,7.7,16.6,0.448,2.69,28.0,396.7,269.0,2.0,0,4.0,2.067,4.5,41.4,5.54,3.393899999999997e-09,24.897427856080203,0.4747292418772563,4.604708578571801,4.601556827320212
19.182,0.146,638.0,9.873,6.84,98.05,46.0,3.030800821355236,80.556,111.244,0.081,8.796,33.9,22.1,31.93350831146107,3.08,41.7,75.8,0.35,7.2,30.9,1.178,3.19,22.0,446.7,319.0,1.0,0,4.0,2.067,4.5,77.1,5.54,3.3373200000000006e-09,31.955380577427825,0.44404332129963897,3.797260273972603,3.7946611909650922
2.952,0.101,1031.0,11.534,7.14,138.29,41.0,20.08487337440109,216.0,84.0,0.201,18.428,5.0,87.7,1.410175370439333,5.3,7.2,217.1,0.42,11.4,7.0,0.126,5.8,54.0,721.7,580.0,2.0,0,6.0,2.067,6.625,17.6,6.02,2.52e-09,1.4113336023836716,0.11960132890365445,147.96841704718418,147.84698456156363
20.163,1.457,598.0,3.666,6.76,240.48,47.0,12.51745379876797,1831.7939,46.00610000000006,0.151,25.372,13.2,42.7,8.894865011952248,2.66,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,2.0,0,4.0,3.068,4.5,20.2,5.49,1.380183000000002e-09,8.900957385248102,0.5154826958105646,11.773580521806474,11.765521945131733
20.163,1.457,598.0,3.666,6.76,240.48,47.0,12.70088980150582,1831.7939,46.00610000000006,0.151,25.372,13.2,42.7,4.243804241003611,4.17,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,2.0,0,4.0,3.068,4.5,20.2,5.54,1.380183000000002e-09,4.246710956237174,0.2472924187725632,38.68539146085391,38.658912753488515
12.036,2.774,624.0,22.749,6.85,244.85,59.0,10.96509240246407,1988.928,82.87200000000007,0.109,9.102,78.4,0.0,10.1182576896989,2.67,20.4,72.2,0.21,2.8,30.6,0.521,2.79,24.0,436.7,279.0,2.0,0,3.0,2.067,3.5,76.4,5.49,2.486160000000002e-09,10.125188003184993,0.5136612021857924,10.388953657825708,10.38184280658832
27.456,8.271,598.0,3.666,6.76,247.97,64.0,3.033538672142368,24034.63769,128.0623099999975,0.151,25.372,13.2,42.7,11.283365075755421,4.62,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,3.0,0,6.0,3.068,6.625,20.2,5.49,3.841869299999926e-09,11.291093407999092,0.15846994535519127,16.120170051960322,16.109136396893955
28.314,0.264,598.0,3.666,6.76,108.47,66.0,2.513347022587269,40.0,160.0,0.151,25.372,13.2,42.7,8.922597910555304,4.97,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,2.0,0,3.0,2.067,3.5,20.2,5.54,4.8e-09,8.92870927898719,0.10288808664259932,21.929632299927892,21.91462228466442
11.692,7.643,495.0,4.505,6.59,246.48,74.0,4.279452054794521,22151.86962,129.2303800000009,0.234,2.832,2.2,81.8,21.52751872725256,3.68,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,3.0,0,6.0,3.068,6.625,19.2,6.02,3.876911400000026e-09,21.52751872725256,0.388704318936877,6.73007844514694,6.73007844514694
13.588,8.03,495.0,4.505,6.59,247.74,86.0,32.15616438356165,23173.33104,248.2689600000012,0.234,2.832,2.2,81.8,1.0774192120080588,3.03,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,3.0,0,6.0,3.068,6.625,19.2,3.91,7.448068800000037e-09,1.0774192120080588,0.2250639386189259,110.7195205479452,110.7195205479452
8.374,0.052,495.0,4.505,6.59,106.51,53.0,5.978082191780822,132.345,23.35499999999999,0.234,2.832,2.2,81.8,9.681033798364576,4.02,15.8,65.0,0.24,6.0,7.7,0.111,2.43,20.0,346.7,243.0,2.0,0,6.0,2.067,6.625,19.2,5.49,7.006499999999996e-10,9.681033798364577,0.2677595628415302,16.348224769359792,16.34822476935979
22.396,3.752,415.0,7.632,6.79,244.17,44.0,7.34839151266256,4872.816,59.1840000000002,0.47,9.342,7.9,40.1,11.885832639027424,3.27,50.9,45.1,0.4,6.8,11.6,0.194,1.99,8.0,291.7,199.0,3.0,0,4.0,2.067,4.5,27.6,5.49,1.7755200000000059e-09,11.893973620287031,0.40437158469945356,10.831395779340985,10.823982092975934
25.74,7.839,598.0,3.666,6.76,249.09,60.0,32.07939767282683,22791.47343,98.42657000000327,0.151,25.372,13.2,42.7,1.189636970039495,6.14,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,3.0,0,6.0,3.068,6.625,20.2,7.11,2.952797100000098e-09,1.1904517898819882,0.13642756680731372,203.19836181330308,203.05928011459443
25.311,2.944,598.0,3.666,6.76,238.28,59.0,9.64271047227926,2147.3235,51.67650000000003,0.151,25.372,13.2,42.7,1.3872307699186661,5.15,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,2.0,0,3.0,2.067,3.5,20.2,5.49,1.550295000000001e-09,1.3881809279802542,0.061930783242258626,146.15874294923455,146.0587027418771
23.166,0.28,598.0,3.666,6.76,162.37,54.0,8.484599589322382,136.895,72.10499999999999,0.151,25.372,13.2,42.7,1.0201411174038901,5.27,42.9,98.3,0.26,5.3,8.1,0.038,2.91,98.0,418.3,291.0,2.0,0,3.0,2.067,3.5,20.2,5.49,2.16315e-09,1.0208398441966324,0.04007285974499101,203.38393524283873,203.24472652604007
